Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,9,340,14
1,17,102,14
1,33,194,16
1,40,334,30
1,60,127,14
1,61,195,14
1,68,247,18
1,102,182,14
1,107,224,14
1,117,42,16
1,125,130,10
1,186,274,10
1,245,196,12
1,272,190,10
1,292,309,10
1,319,324,20
1,320,177,12
1,329,285,14
1,332,157,14
1,343,224,22
1,392,109,16
1,399,252,16
1,404,176,24
1,407,326,36
2,441,291,16
2,446,114,16
2,502,138,32
2,503,322,16
2,534,247,14
2,594,284,12
2,621,85,16
2,630,247,24
2,645,214,14
2,648,58,18
2,679,64,12
2,714,223,14
2,726,44,10
2,726,238,14
2,732,217,10
2,738,57,10
2,765,127,10
2,770,174,12
2,792,24,30
2,812,80,14
2,821,284,24
2,827,414,12
3,847,102,14
3,851,64,12
3,851,186,24
3,871,85,12
3,889,99,14
3,925,30,12
3,955,330,18
3,960,145,20
3,965,202,16
3,1047,90,14
3,1063,246,12
3,1081,194,12
3,1178,176,16
3,1178,226,16
3,1237,251,44
4,32,651,18
4,43,499,12
4,47,548,14
4,57,774,12
4,70,524,14
4,75,703,22
4,82,738,14
4,100,588,28
4,105,680,20
4,162,503,14
4,183,574,12
4,275,690,14
4,289,828,24
4,307,753,16
4,329,654,20
4,339,539,12
4,375,773,22
4,385,753,14
4,392,585,14
4,404,497,20
5,438,529,16
5,460,755,12
5,488,768,16
5,496,533,16
5,501,558,16
5,511,685,12
5,522,627,72
5,614,818,12
5,628,519,12
5,638,801,18
5,665,499,14
5,732,573,24
5,745,639,22
5,749,678,18
5,775,758,18
5,788,647,40
5,828,481,14
