Time[s],Y
0,31838558.96346664
1,31838500.101684608
2,31838508.19332518
3,31838515.52828564
4,31838500.51877669
5,31838454.69481436
6,31838409.680136353
7,31838430.179433104
8,31838454.926111583
9,31838457.872764792
10,31838477.173293583
11,31838499.93868466
12,31838461.867109817
13,31838453.760324907
14,31838442.711434104
15,31838431.1289633
16,31838436.805081684
17,31838440.95817579
18,31838466.469570853
19,31838500.977547053
20,31838499.984958768
21,31838500.02864938
22,31838490.001890987
23,31838509.213892005
24,31838522.529147733
25,31838535.398150694
26,31838547.112289045
27,31838543.88148192
28,31838556.916138526
29,31838549.120809983
30,31838241.15051248
31,31836983.87731209
32,31836606.874841567
33,31836515.785683215
34,31836489.342864145
35,31836465.448100347
36,31836454.02081135
37,31836433.13384254
38,31836431.674272675
39,31836419.869796727
40,31836410.27159666
41,31836408.44531317
42,31836404.89147116
43,31836397.764356792
44,31836390.002429664
45,31836392.152882237
46,31836383.11975575
47,31836380.412437856
48,31836386.546691116
49,31836374.923522484
50,31836374.658715747
51,31836367.78025888
52,31836369.3101649
53,31836369.506514717
54,31836367.502745032
55,31836363.630257655
56,31836363.68695956
57,31836356.66892665
58,31836357.704089284
59,31836364.120258328
60,31836516.91637636
61,31837790.68174813
62,31838318.473433763
63,31838388.689514995
64,31838399.24892872
65,31838431.25814208
66,31838419.553720832
67,31838437.743552033
68,31838470.796142697
69,31838482.607744582
70,31838484.927418347
71,31838466.561487496
72,31838466.06125621
73,31838471.23548739
74,31838477.53184878
75,31838414.36173817
76,31838451.81184689
77,31838517.13563412
78,31838534.203730825
79,31838533.890370235
80,31838535.28986206
81,31838543.933292445
82,31838545.40615886
83,31838533.734272
84,31838533.03837245
85,31838535.882939737
86,31838521.47518853
87,31838514.077791687
88,31838533.444693536
89,31838545.42493016
90,31838511.11500424
