Time[s],Y
0,31823009.55703587
1,31823007.950945806
2,31823008.791507684
3,31823009.903723672
4,31823009.88925846
5,31823007.94588473
6,31823007.122087356
7,31823006.915117137
8,31823006.91162923
9,31823007.22127202
10,31823008.75744073
11,31823009.8827756
12,31823008.941868946
13,31823008.05871748
14,31823007.141172424
15,31823007.984058212
16,31823008.933565598
17,31823009.01235446
18,31823009.88463938
19,31823009.853900824
20,31823009.124716166
21,31823009.867647447
22,31823010.230187893
23,31823009.915704116
24,31823010.925273895
25,31823011.028653547
26,31823010.23952699
27,31823010.912469253
28,31823011.07081622
29,31823010.6247923
30,31823001.67449191
31,31822968.431487605
32,31822956.23255845
33,31822951.49167115
34,31822949.267558046
35,31822947.14565513
36,31822945.984547228
37,31822944.895341065
38,31822944.023940325
39,31822942.08154981
40,31822941.852909658
41,31822942.020428494
42,31822941.20197613
43,31822940.03490953
44,31822938.92920427
45,31822938.849741034
46,31822938.878140163
47,31822938.243781406
48,31822937.27706129
49,31822936.877662994
50,31822936.175391585
51,31822936.45031891
52,31822936.861035675
53,31822935.450954482
54,31822935.55576392
55,31822935.282935083
56,31822934.081181545
57,31822933.918469947
58,31822933.891280763
59,31822933.75201555
60,31822939.22231205
61,31822973.449744295
62,31822990.66053838
63,31822994.220901888
64,31822995.58895218
65,31822996.77049065
66,31822996.800345924
67,31822998.27093449
68,31823000.481886424
69,31823000.314001862
70,31822999.957488474
71,31822999.967886582
72,31823000.749541216
73,31823000.920003124
74,31823001.09761595
75,31822999.51984638
76,31823000.913598757
77,31823003.19868188
78,31823003.923941355
79,31823003.928030938
80,31823003.92793399
81,31823003.936364632
82,31823004.704510875
83,31823004.310407363
84,31823004.530153416
85,31823004.883699212
86,31823004.31977526
87,31823004.48699495
88,31823004.900145963
89,31823004.92026318
90,31823005.139029246
