Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,16,59,65.63636363636364
1,2,21,23,24.18181818181818
1,3,51,16,24.18181818181818
1,4,81,24,41.45454545454545
1,5,105,46,31.09090909090909
1,6,52,90,34.54545454545455
1,7,104,77,24.18181818181818
1,8,242,81,13.818181818181818
1,9,237,94,24.18181818181818
1,10,177,169,20.727272727272727
1,11,318,207,72.54545454545455
1,12,126,217,31.09090909090909
1,13,112,265,34.54545454545455
1,14,16,352,51.81818181818181
1,15,239,309,31.09090909090909
1,16,145,444,17.272727272727273
1,17,31,389,34.54545454545455
1,18,273,227,27.636363636363637
1,19,331,256,27.636363636363637
1,20,362,260,34.54545454545455
1,21,396,230,20.727272727272727
1,22,436,237,27.636363636363637
1,23,473,214,20.727272727272727
1,24,411,115,27.636363636363637
1,25,467,49,24.18181818181818
1,26,441,51,27.636363636363637
1,27,403,49,20.727272727272727
1,28,308,34,24.18181818181818
1,29,438,12,27.636363636363637
1,30,246,54,13.818181818181818
1,31,458,132,27.636363636363637
1,32,356,181,20.727272727272727
1,33,358,325,24.18181818181818
1,34,418,326,27.636363636363637
1,35,444,315,17.272727272727273
1,36,458,429,34.54545454545455
1,37,461,444,34.54545454545455
1,38,413,472,34.54545454545455
1,39,426,442,24.18181818181818
1,40,481,285,24.18181818181818
1,41,378,375,20.727272727272727
1,42,481,424,24.18181818181818
2,43,506,57,34.54545454545455
2,44,546,86,38.0
2,45,517,125,34.54545454545455
2,46,496,121,41.45454545454545
2,47,583,273,48.36363636363636
2,48,551,461,27.636363636363637
2,49,531,483,27.636363636363637
2,50,643,400,27.636363636363637
2,51,639,431,24.18181818181818
2,52,685,216,31.09090909090909
2,53,791,88,41.45454545454545
2,54,846,15,62.18181818181818
2,55,695,6,24.18181818181818
2,56,705,61,31.09090909090909
2,57,732,83,27.636363636363637
2,58,905,131,44.90909090909091
2,59,695,105,27.636363636363637
2,60,657,89,24.18181818181818
2,61,743,116,13.818181818181818
2,62,659,111,10.363636363636363
2,63,772,254,48.36363636363636
2,64,734,279,38.0
2,65,767,323,34.54545454545455
2,66,512,233,27.636363636363637
2,67,772,199,31.09090909090909
2,68,838,234,24.18181818181818
2,69,878,249,17.272727272727273
2,70,884,257,17.272727272727273
2,71,897,229,13.818181818181818
2,72,975,332,55.27272727272727
2,73,879,358,34.54545454545455
2,74,920,368,27.636363636363637
2,75,934,390,20.727272727272727
2,76,798,430,27.636363636363637
2,77,769,489,24.18181818181818
2,78,730,488,17.272727272727273
2,79,808,475,44.90909090909091
2,80,826,416,17.272727272727273
2,81,623,348,13.818181818181818
2,82,922,291,17.272727272727273
2,83,899,9,41.45454545454545
2,84,876,410,65.63636363636364
3,85,1002,29,31.09090909090909
3,86,1162,32,48.36363636363636
3,87,1104,166,41.45454545454545
3,88,1135,183,38.0
3,89,1240,171,34.54545454545455
3,90,1100,216,34.54545454545455
3,91,1162,263,41.45454545454545
3,92,1178,242,27.636363636363637
3,93,1225,274,17.272727272727273
3,94,1257,286,27.636363636363637
3,95,1044,366,38.0
3,96,1074,305,13.818181818181818
3,97,1368,313,62.18181818181818
3,98,1431,354,65.63636363636364
3,99,1209,359,38.0
3,100,1324,274,20.727272727272727
3,101,1335,14,27.636363636363637
3,102,1315,78,17.272727272727273
3,103,1427,8,34.54545454545455
3,104,1466,9,20.727272727272727
3,105,1470,40,58.72727272727273
3,106,1210,143,13.818181818181818
3,107,1042,187,13.818181818181818
4,108,164,802,65.63636363636364
4,109,106,805,55.27272727272727
4,110,117,834,38.0
4,111,69,777,34.54545454545455
4,112,90,759,31.09090909090909
4,113,126,728,34.54545454545455
4,114,25,798,20.727272727272727
4,115,69,830,27.636363636363637
4,116,319,825,27.636363636363637
4,117,394,765,27.636363636363637
4,118,345,838,31.09090909090909
4,119,15,619,24.18181818181818
4,120,125,612,13.818181818181818
4,121,391,503,13.818181818181818
4,122,455,529,20.727272727272727
4,123,384,692,17.272727272727273
4,124,122,977,17.272727272727273
4,125,266,873,24.18181818181818
4,126,191,714,20.727272727272727
4,127,194,775,20.727272727272727
5,128,499,517,31.09090909090909
5,129,557,687,38.0
5,130,603,693,55.27272727272727
5,131,564,623,24.18181818181818
5,132,606,607,27.636363636363637
5,133,661,600,41.45454545454545
5,134,738,535,31.09090909090909
5,135,764,552,27.636363636363637
5,136,812,539,76.0
5,137,753,677,41.45454545454545
5,138,752,624,24.18181818181818
5,139,807,642,31.09090909090909
5,140,784,728,34.54545454545455
5,141,736,750,31.09090909090909
5,142,674,820,58.72727272727273
5,143,768,799,31.09090909090909
5,144,753,794,17.272727272727273
5,145,801,802,31.09090909090909
5,146,754,749,13.818181818181818
5,147,776,752,17.272727272727273
5,148,768,772,20.727272727272727
5,149,802,774,20.727272727272727
5,150,623,829,27.636363636363637
5,151,595,834,34.54545454545455
5,152,947,572,34.54545454545455
5,153,910,562,44.90909090909091
5,154,908,622,34.54545454545455
5,155,980,695,44.90909090909091
5,156,535,905,24.18181818181818
5,157,560,911,20.727272727272727
5,158,602,925,27.636363636363637
5,159,646,929,24.18181818181818
5,160,567,832,20.727272727272727
5,161,667,746,13.818181818181818
5,162,509,886,17.272727272727273
5,163,532,640,13.818181818181818
