Time[s],Y
0,31830706.634265177
1,31830678.001399852
2,31830675.35623709
3,31830689.510630816
4,31830704.975235507
5,31830713.55681793
6,31830706.98467882
7,31830698.171998024
8,31830685.784051523
9,31830691.146067
10,31830708.014389046
11,31830716.81175546
12,31830708.764698207
13,31830703.21207132
14,31830695.66802464
15,31830714.881684612
16,31830724.005492657
17,31830721.791193012
18,31830708.96364556
19,31830709.175534207
20,31830712.792607754
21,31830720.550034665
22,31830719.79083816
23,31830714.246555727
24,31830724.048991278
25,31830728.567980766
26,31830732.170046654
27,31830732.6632843
28,31830734.195344094
29,31830730.0066397
30,31830628.985885944
31,31830219.65120853
32,31830099.851175606
33,31830068.653469373
34,31830055.779963203
35,31830047.400342803
36,31830039.388411243
37,31830032.541127354
38,31830032.173739187
39,31830025.542170182
40,31830022.68539937
41,31830020.694244176
42,31830016.120081883
43,31830012.25389809
44,31830009.344223965
45,31830008.856824573
46,31830004.40747389
47,31830002.14805564
48,31830001.48261516
49,31830000.46266218
50,31830000.472293053
51,31829997.82221649
52,31829993.2707229
53,31829991.810055893
54,31829993.251481235
55,31829989.54524707
56,31829988.56127932
57,31829986.261979766
58,31829983.7914711
59,31829985.817011364
60,31830032.317866985
61,31830493.09438278
62,31830621.003174473
63,31830649.80714877
64,31830654.278083187
65,31830647.089484867
66,31830659.853620473
67,31830673.201175645
68,31830678.06206705
69,31830674.149620455
70,31830684.403362192
71,31830693.41881165
72,31830693.599688575
73,31830689.87272991
74,31830683.337251287
75,31830689.303223252
76,31830697.670760352
77,31830697.37425243
78,31830702.789783224
79,31830709.097238693
80,31830706.383107353
81,31830705.248729277
82,31830709.019798692
83,31830712.848271158
84,31830715.941454764
85,31830713.005228467
86,31830713.02222335
87,31830712.37852449
88,31830706.599376407
89,31830696.393645357
90,31830624.505923867
