Time[s],Y
0,36.67689097293134
1,36.67848800890552
2,36.679491921427385
3,36.68022812492183
4,36.6806167033873
5,36.68064097062734
6,36.681061787641376
7,36.681824653282945
8,36.68231416425254
9,36.682700984842484
10,36.683177674858186
11,36.68398956340474
12,36.685022509352656
13,36.685548270395934
14,36.6856573898638
15,36.68649808792002
16,36.68750944638861
17,36.688519525707896
18,36.68951810194201
19,36.689915792224504
20,36.69063755769857
21,36.69104107678494
22,36.69173040529402
23,36.69273956907821
24,36.69346665956415
25,36.693835062107524
26,36.694549878458666
27,36.69559493089861
28,36.696260548911205
29,36.69695210536602
30,36.69767049789005
31,36.701764502755125
32,36.707296496844734
33,36.711459113248665
34,36.714092474494095
35,36.716052394450024
36,36.71878882542631
37,36.72064176903054
38,36.7220130587034
39,36.72268559102858
40,36.72372187945335
41,36.7245894253108
42,36.72542608285715
43,36.72644695647656
44,36.72747478188293
45,36.72816179034038
46,36.728820063508714
47,36.72958570754245
48,36.72996924238691
49,36.73080687284043
50,36.73152602108572
51,36.73192860338219
52,36.73214981684595
53,36.73276856280087
54,36.733529586411414
55,36.7338450180473
56,36.734306972339155
57,36.73477667445631
58,36.734931528148884
59,36.73555495179901
60,36.73628348444757
61,36.7340727781742
62,36.73057725320923
63,36.72673324192898
64,36.724132921645385
65,36.72277646356908
66,36.72164276593757
67,36.72091085564972
68,36.720508978756975
69,36.720193446157694
70,36.720797003547275
71,36.72052805590375
72,36.72139781886272
73,36.72154094186645
74,36.722036071903865
75,36.722053612124895
76,36.72264737812389
77,36.723065789380136
78,36.72407906795487
79,36.7246861935699
80,36.72501308622539
81,36.72509320041858
82,36.7256947707928
83,36.726167234503755
84,36.72681506163741
85,36.72662605405259
86,36.72727639894939
87,36.72796145415962
88,36.72837411255325
89,36.729156386149434
90,36.74604313615282
