Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,20,78,361.0
1,2,103,119,171.0
1,3,173,162,190.0
1,4,253,152,152.0
1,5,293,122,171.0
1,6,321,149,228.0
1,7,414,125,209.00000000000003
1,8,299,9,266.0
1,9,235,92,171.0
1,10,256,53,133.0
1,11,50,190,133.0
1,12,83,160,152.0
1,13,6,139,171.0
1,14,273,196,266.0
1,15,254,240,266.0
1,16,130,271,228.0
1,17,47,317,247.00000000000003
1,18,159,312,171.0
1,19,105,365,152.0
1,20,78,381,171.0
1,21,174,432,228.0
1,22,189,379,171.0
1,23,292,380,266.0
1,24,278,435,209.00000000000003
1,25,355,360,190.0
1,26,349,400,190.0
1,27,393,285,209.00000000000003
1,28,413,290,228.0
1,29,386,182,247.00000000000003
1,30,410,199,133.0
1,31,239,306,209.00000000000003
1,32,411,427,171.0
1,33,380,442,57.0
1,34,292,98,95.0
1,35,196,15,114.0
2,36,453,184,247.00000000000003
2,37,506,157,228.0
2,38,538,84,228.0
2,39,498,213,190.0
2,40,533,196,152.0
2,41,583,166,152.0
2,42,568,55,190.0
2,43,623,72,171.0
2,44,631,23,209.00000000000003
2,45,785,14,228.0
2,46,689,109,209.00000000000003
2,47,684,141,209.00000000000003
2,48,787,136,190.0
2,49,765,70,171.0
2,50,878,112,209.00000000000003
2,51,873,71,171.0
2,52,867,36,152.0
2,53,878,151,190.0
2,54,832,189,228.0
2,55,763,190,152.0
2,56,755,226,247.00000000000003
2,57,681,208,190.0
2,58,603,217,152.0
2,59,630,249,209.00000000000003
2,60,565,276,228.0
2,61,546,346,285.0
2,62,496,303,171.0
2,63,455,299,171.0
2,64,489,365,228.0
2,65,505,434,190.0
2,66,652,406,247.00000000000003
2,67,681,377,114.0
2,68,716,357,228.0
2,69,703,304,190.0
2,70,695,275,209.00000000000003
2,71,650,332,190.0
2,72,755,388,209.00000000000003
2,73,694,444,133.0
2,74,871,399,285.0
2,75,799,272,190.0
2,76,762,310,171.0
2,77,493,115,190.0
2,78,464,105,171.0
3,79,923,26,190.0
3,80,992,24,152.0
3,81,968,60,133.0
3,82,1024,80,190.0
3,83,921,138,190.0
3,84,966,163,190.0
3,85,1028,194,133.0
3,86,944,253,209.00000000000003
3,87,917,348,190.0
3,88,962,391,57.0
3,89,940,440,95.0
3,90,1009,429,152.0
3,91,1067,364,228.0
3,92,1102,344,152.0
3,93,1123,394,190.0
3,94,1063,286,247.00000000000003
3,95,1072,252,171.0
3,96,1080,223,171.0
3,97,1128,182,190.0
3,98,1159,211,190.0
3,99,1161,130,209.00000000000003
3,100,1184,180,152.0
3,101,1246,113,247.00000000000003
3,102,1271,186,247.00000000000003
3,103,1268,200,114.0
3,104,1251,213,152.0
3,105,1299,236,133.0
3,106,1297,280,228.0
3,107,1335,167,133.0
3,108,1329,84,171.0
3,109,1333,33,209.00000000000003
3,110,1298,8,95.0
3,111,1120,54,133.0
3,112,1309,144,152.0
3,113,1208,254,152.0
3,114,1178,257,133.0
3,115,1169,316,190.0
3,116,1122,306,152.0
3,117,1239,354,209.00000000000003
3,118,1271,368,190.0
3,119,1253,436,171.0
3,120,1313,399,152.0
3,121,1165,9,114.0
3,122,1267,321,114.0
4,123,56,453,190.0
4,124,111,468,190.0
4,125,102,502,190.0
4,126,224,478,152.0
4,127,316,521,171.0
4,128,356,497,190.0
4,129,321,471,190.0
4,130,216,560,133.0
4,131,171,542,152.0
4,132,85,574,171.0
4,133,47,576,152.0
4,134,3,534,190.0
4,135,3,683,152.0
4,136,75,653,171.0
4,137,103,651,133.0
4,138,170,647,228.0
4,139,158,684,190.0
4,140,231,628,209.00000000000003
4,141,223,672,171.0
4,142,204,719,228.0
4,143,254,710,152.0
4,144,328,615,209.00000000000003
4,145,300,587,190.0
4,146,350,657,209.00000000000003
4,147,384,617,171.0
4,148,383,541,247.00000000000003
4,149,430,586,171.0
4,150,416,717,171.0
4,151,446,654,209.00000000000003
4,152,97,781,171.0
4,153,75,747,171.0
4,154,128,819,171.0
4,155,76,830,171.0
4,156,56,849,190.0
4,157,195,842,190.0
4,158,225,770,95.0
4,159,198,868,171.0
4,160,311,887,190.0
4,161,376,781,190.0
4,162,435,867,228.0
4,163,365,828,133.0
4,164,340,728,152.0
4,165,279,671,133.0
4,166,287,514,133.0
4,167,440,814,171.0
4,168,445,491,190.0
5,169,487,463,171.0
5,170,508,492,190.0
5,171,492,527,171.0
5,172,553,565,228.0
5,173,491,617,266.0
5,174,552,637,190.0
5,175,524,654,171.0
5,176,566,676,171.0
5,177,533,694,133.0
5,178,479,688,133.0
5,179,604,706,190.0
5,180,656,711,190.0
5,181,652,474,228.0
5,182,706,491,171.0
5,183,700,572,247.00000000000003
5,184,775,618,190.0
5,185,777,503,171.0
5,186,767,455,152.0
5,187,723,460,114.0
5,188,877,475,133.0
5,189,892,543,190.0
5,190,828,578,171.0
5,191,860,634,247.00000000000003
5,192,451,732,209.00000000000003
5,193,547,828,228.0
5,194,598,783,247.00000000000003
5,195,593,866,209.00000000000003
5,196,505,872,190.0
5,197,719,776,209.00000000000003
5,198,768,823,171.0
5,199,784,856,190.0
5,200,816,847,114.0
5,201,861,833,247.00000000000003
5,202,836,878,209.00000000000003
5,203,869,786,190.0
5,204,804,749,171.0
5,205,824,669,247.00000000000003
5,206,641,882,114.0
5,207,748,683,209.00000000000003
5,208,763,754,152.0
5,209,708,704,247.00000000000003
5,210,616,484,247.00000000000003
5,211,603,608,209.00000000000003
