Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,17,12,133.0
1,2,20,51,228.0
1,3,56,14,133.0
1,4,64,52,95.0
1,5,101,21,228.0
1,6,115,91,171.0
1,7,59,137,114.0
1,8,121,149,152.0
1,9,168,136,171.0
1,10,188,39,456.0
1,11,348,11,133.0
1,12,381,60,133.0
1,13,414,74,133.0
1,14,443,44,209.00000000000003
1,15,321,103,190.0
1,16,365,114,114.0
1,17,377,149,133.0
1,18,340,139,190.0
1,19,352,176,171.0
1,20,412,186,209.00000000000003
1,21,307,156,190.0
1,22,246,144,171.0
1,23,292,195,190.0
1,24,296,228,133.0
1,25,342,219,133.0
1,26,410,229,152.0
1,27,433,258,190.0
1,28,390,279,190.0
1,29,321,272,152.0
1,30,331,307,114.0
1,31,325,318,171.0
1,32,345,369,209.00000000000003
1,33,396,350,171.0
1,34,437,394,190.0
1,35,381,403,190.0
1,36,375,437,209.00000000000003
1,37,399,438,114.0
1,38,280,389,247.00000000000003
1,39,201,205,152.0
1,40,176,236,114.0
1,41,219,302,247.00000000000003
1,42,226,374,171.0
1,43,226,427,171.0
1,44,152,323,171.0
1,45,103,245,171.0
1,46,95,206,114.0
1,47,37,227,209.00000000000003
1,48,34,277,228.0
1,49,3,303,247.00000000000003
1,50,59,415,247.00000000000003
1,51,94,368,152.0
1,52,126,388,152.0
1,53,26,388,76.0
1,54,52,351,152.0
1,55,175,277,171.0
1,56,134,211,152.0
1,57,74,312,133.0
1,58,310,17,152.0
2,59,492,68,228.0
2,60,529,39,152.0
2,61,451,124,171.0
2,62,513,183,171.0
2,63,471,207,152.0
2,64,505,216,133.0
2,65,508,259,228.0
2,66,490,297,228.0
2,67,477,340,171.0
2,68,522,339,228.0
2,69,479,406,190.0
2,70,490,444,247.00000000000003
2,71,558,292,209.00000000000003
2,72,596,318,171.0
2,73,595,348,190.0
2,74,582,339,38.0
2,75,658,336,209.00000000000003
2,76,659,286,190.0
2,77,688,263,209.00000000000003
2,78,705,286,171.0
2,79,710,321,209.00000000000003
2,80,729,340,171.0
2,81,707,360,228.0
2,82,692,411,209.00000000000003
2,83,598,431,209.00000000000003
2,84,560,197,171.0
2,85,602,211,152.0
2,86,626,197,152.0
2,87,663,172,171.0
2,88,705,220,247.00000000000003
2,89,629,77,209.00000000000003
2,90,674,54,209.00000000000003
2,91,631,135,152.0
2,92,600,173,114.0
2,93,753,77,152.0
2,94,696,114,171.0
2,95,786,112,133.0
2,96,856,95,171.0
2,97,836,13,152.0
2,98,891,78,133.0
2,99,870,68,76.0
2,100,881,174,171.0
2,101,833,148,171.0
2,102,818,174,114.0
2,103,827,256,190.0
2,104,798,271,171.0
2,105,831,299,190.0
2,106,836,355,228.0
2,107,748,246,152.0
2,108,842,385,190.0
2,109,868,427,114.0
2,110,605,269,171.0
2,111,812,76,152.0
2,112,758,27,152.0
2,113,558,5,133.0
2,114,871,7,152.0
3,115,918,35,190.0
3,116,924,125,152.0
3,117,922,173,190.0
3,118,959,150,114.0
3,119,974,95,152.0
3,120,994,121,152.0
3,121,1048,107,209.00000000000003
3,122,1068,164,209.00000000000003
3,123,1030,151,152.0
3,124,1045,191,228.0
3,125,1003,215,171.0
3,126,972,245,228.0
3,127,936,297,247.00000000000003
3,128,991,345,228.0
3,129,1030,316,114.0
3,130,1064,314,171.0
3,131,937,397,228.0
3,132,1003,431,133.0
3,133,1070,367,209.00000000000003
3,134,1061,405,76.0
3,135,1042,410,190.0
3,136,1127,393,209.00000000000003
3,137,1127,343,228.0
3,138,1123,293,133.0
3,139,1114,268,152.0
3,140,1092,224,152.0
3,141,1141,211,190.0
3,142,1029,263,152.0
3,143,1157,132,190.0
3,144,1198,138,209.00000000000003
3,145,1256,168,228.0
3,146,1225,211,171.0
3,147,1214,248,114.0
3,148,1229,283,171.0
3,149,993,50,152.0
3,150,1159,30,209.00000000000003
3,151,1182,2,190.0
3,152,1218,46,114.0
3,153,1282,47,152.0
3,154,1342,40,209.00000000000003
3,155,1279,92,266.0
3,156,1230,106,95.0
3,157,1335,80,171.0
3,158,1335,200,266.0
3,159,1169,166,114.0
3,160,1146,174,133.0
3,161,1105,175,133.0
3,162,1107,142,114.0
3,163,1279,236,114.0
3,164,1317,250,152.0
3,165,1332,233,114.0
3,166,1296,324,171.0
3,167,1330,360,228.0
3,168,1223,368,152.0
3,169,1155,365,152.0
3,170,1169,415,114.0
3,171,1190,428,133.0
3,172,1261,428,152.0
3,173,1264,370,114.0
3,174,1287,393,133.0
3,175,1327,446,171.0
3,176,1072,19,152.0
3,177,1309,163,133.0
3,178,1170,261,152.0
4,179,72,550,209.00000000000003
4,180,91,517,209.00000000000003
4,181,144,551,190.0
4,182,177,494,228.0
4,183,235,478,190.0
4,184,268,492,171.0
4,185,294,539,209.00000000000003
4,186,347,508,247.00000000000003
4,187,379,479,228.0
4,188,415,469,209.00000000000003
4,189,397,552,228.0
4,190,244,541,247.00000000000003
4,191,224,569,152.0
4,192,185,581,209.00000000000003
4,193,168,619,152.0
4,194,133,598,171.0
4,195,77,598,209.00000000000003
4,196,39,578,190.0
4,197,46,607,133.0
4,198,43,665,152.0
4,199,93,656,171.0
4,200,76,728,228.0
4,201,146,725,209.00000000000003
4,202,239,676,209.00000000000003
4,203,289,699,190.0
4,204,261,738,190.0
4,205,191,750,133.0
4,206,164,763,133.0
4,207,133,806,171.0
4,208,66,817,190.0
4,209,27,728,152.0
4,210,11,763,152.0
4,211,93,863,209.00000000000003
4,212,176,836,190.0
4,213,278,814,171.0
4,214,379,799,171.0
4,215,440,811,133.0
4,216,430,839,152.0
4,217,384,840,190.0
4,218,339,870,171.0
4,219,369,890,114.0
4,220,353,682,285.0
4,221,387,674,209.00000000000003
4,222,394,614,133.0
4,223,305,776,190.0
4,224,9,810,171.0
5,225,458,564,190.0
5,226,474,609,247.00000000000003
5,227,494,651,190.0
5,228,452,689,133.0
5,229,503,734,152.0
5,230,453,757,152.0
5,231,487,785,171.0
5,232,494,816,190.0
5,233,471,870,190.0
5,234,537,809,209.00000000000003
5,235,537,861,190.0
5,236,547,724,190.0
5,237,587,722,209.00000000000003
5,238,641,801,228.0
5,239,588,799,171.0
5,240,595,824,133.0
5,241,625,892,152.0
5,242,664,873,152.0
5,243,705,886,133.0
5,244,710,834,152.0
5,245,743,807,152.0
5,246,798,763,190.0
5,247,777,733,190.0
5,248,780,682,190.0
5,249,516,542,228.0
5,250,526,480,171.0
5,251,592,558,152.0
5,252,621,530,228.0
5,253,626,604,171.0
5,254,555,598,209.00000000000003
5,255,551,576,152.0
5,256,620,661,171.0
5,257,659,644,209.00000000000003
5,258,712,643,209.00000000000003
5,259,753,609,152.0
5,260,729,559,152.0
5,261,731,535,190.0
5,262,774,565,190.0
5,263,659,500,190.0
5,264,750,454,247.00000000000003
5,265,844,502,171.0
5,266,883,522,190.0
5,267,835,546,171.0
5,268,883,625,190.0
5,269,833,659,171.0
5,270,888,705,190.0
5,271,851,848,190.0
5,272,894,812,190.0
