Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,4,86,266.0
1,2,117,50,247.00000000000003
1,3,188,76,285.0
1,4,254,72,247.00000000000003
1,5,23,9,209.00000000000003
1,6,15,167,114.0
1,7,21,203,266.0
1,8,91,224,209.00000000000003
1,9,105,249,209.00000000000003
1,10,121,284,247.00000000000003
1,11,155,298,266.0
1,12,207,278,285.0
1,13,214,222,247.00000000000003
1,14,255,321,266.0
1,15,297,204,304.0
1,16,150,163,209.00000000000003
1,17,91,170,209.00000000000003
1,18,136,130,190.0
1,19,227,104,247.00000000000003
1,20,204,122,209.00000000000003
1,21,205,166,266.0
1,22,253,139,228.0
1,23,303,128,266.0
1,24,125,142,38.0
1,25,81,317,228.0
1,26,71,432,304.0
1,27,127,428,209.00000000000003
1,28,188,357,304.0
1,29,205,316,247.00000000000003
1,30,135,356,285.0
1,31,61,342,190.0
1,32,238,361,114.0
1,33,400,185,247.00000000000003
1,34,419,355,228.0
1,35,360,144,285.0
1,36,348,66,266.0
1,37,350,444,285.0
2,38,491,33,304.0
2,39,533,73,285.0
2,40,572,13,228.0
2,41,635,69,247.00000000000003
2,42,685,67,266.0
2,43,742,94,304.0
2,44,747,28,266.0
2,45,706,4,209.00000000000003
2,46,847,73,323.00000000000006
2,47,858,140,247.00000000000003
2,48,795,155,342.0
2,49,834,167,266.0
2,50,874,21,285.0
2,51,503,219,228.0
2,52,534,255,247.00000000000003
2,53,580,295,323.00000000000006
2,54,457,422,323.00000000000006
2,55,539,377,342.0
2,56,740,294,323.00000000000006
2,57,701,337,266.0
2,58,817,288,247.00000000000003
2,59,872,225,342.0
2,60,889,180,304.0
2,61,488,380,266.0
2,62,478,344,228.0
2,63,554,218,266.0
2,64,642,444,266.0
2,65,504,431,304.0
2,66,613,194,247.00000000000003
2,67,687,163,304.0
2,68,705,125,285.0
2,69,676,199,304.0
2,70,679,252,247.00000000000003
2,71,613,370,304.0
2,72,833,406,228.0
3,73,975,67,209.00000000000003
3,74,1010,151,285.0
3,75,1025,189,285.0
3,76,1034,263,190.0
3,77,973,227,266.0
3,78,947,202,266.0
3,79,949,152,228.0
3,80,1143,21,209.00000000000003
3,81,1169,69,266.0
3,82,1132,87,228.0
3,83,1122,110,266.0
3,84,1245,7,209.00000000000003
3,85,1289,64,266.0
3,86,1321,99,209.00000000000003
3,87,1298,146,247.00000000000003
3,88,1260,182,228.0
3,89,1324,265,247.00000000000003
3,90,1328,309,190.0
3,91,1177,165,228.0
3,92,1163,195,209.00000000000003
3,93,1126,189,266.0
3,94,1160,252,228.0
3,95,1142,286,228.0
3,96,1153,330,266.0
3,97,1234,349,247.00000000000003
3,98,1238,403,228.0
3,99,1311,437,209.00000000000003
3,100,1103,358,285.0
3,101,1151,370,266.0
3,102,1177,426,228.0
3,103,1008,374,361.0
3,104,999,430,304.0
3,105,930,443,228.0
3,106,1086,321,266.0
3,107,1061,224,304.0
3,108,1069,170,304.0
3,109,1275,260,266.0
3,110,1048,88,266.0
3,111,932,243,209.00000000000003
4,112,131,465,247.00000000000003
4,113,121,515,266.0
4,114,174,530,266.0
4,115,80,572,247.00000000000003
4,116,36,629,266.0
4,117,69,728,285.0
4,118,101,673,209.00000000000003
4,119,147,692,266.0
4,120,158,749,228.0
4,121,138,802,266.0
4,122,34,802,228.0
4,123,78,854,228.0
4,124,174,888,152.0
4,125,257,682,380.0
4,126,220,636,247.00000000000003
4,127,340,553,266.0
4,128,288,513,304.0
4,129,305,484,266.0
4,130,270,560,228.0
4,131,286,800,266.0
4,132,339,814,247.00000000000003
4,133,415,803,266.0
4,134,306,702,209.00000000000003
4,135,165,648,247.00000000000003
4,136,378,604,285.0
4,137,354,761,247.00000000000003
4,138,258,619,190.0
4,139,185,771,228.0
4,140,224,786,266.0
4,141,265,755,209.00000000000003
4,142,216,866,266.0
5,143,482,574,266.0
5,144,501,816,247.00000000000003
5,145,458,884,228.0
5,146,547,890,266.0
5,147,591,893,247.00000000000003
5,148,678,822,266.0
5,149,738,816,285.0
5,150,861,657,285.0
5,151,856,605,247.00000000000003
5,152,873,516,247.00000000000003
5,153,692,498,304.0
5,154,711,458,247.00000000000003
5,155,737,578,228.0
5,156,784,594,285.0
5,157,744,623,266.0
5,158,772,692,304.0
5,159,801,667,228.0
5,160,627,631,304.0
5,161,679,612,285.0
5,162,536,604,285.0
5,163,576,620,266.0
5,164,658,736,266.0
5,165,606,830,228.0
5,166,562,853,247.00000000000003
5,167,468,761,285.0
5,168,861,874,304.0
5,169,623,868,247.00000000000003
5,170,714,534,266.0
5,171,818,510,285.0
