Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,41,30,171.0
1,2,32,58,209.00000000000003
1,3,79,87,209.00000000000003
1,4,16,98,171.0
1,5,52,115,190.0
1,6,96,133,209.00000000000003
1,7,139,144,209.00000000000003
1,8,170,151,266.0
1,9,144,93,228.0
1,10,107,49,228.0
1,11,103,2,190.0
1,12,148,4,228.0
1,13,219,54,209.00000000000003
1,14,245,110,190.0
1,15,297,29,190.0
1,16,348,71,209.00000000000003
1,17,431,59,228.0
1,18,424,88,228.0
1,19,281,182,190.0
1,20,230,197,247.00000000000003
1,21,175,185,228.0
1,22,62,170,171.0
1,23,22,177,209.00000000000003
1,24,45,262,190.0
1,25,122,261,228.0
1,26,431,187,247.00000000000003
1,27,433,225,228.0
1,28,381,205,228.0
1,29,384,319,266.0
1,30,338,297,228.0
1,31,318,241,228.0
1,32,266,244,209.00000000000003
1,33,231,283,190.0
1,34,241,348,247.00000000000003
1,35,293,333,247.00000000000003
1,36,294,407,247.00000000000003
1,37,244,397,247.00000000000003
1,38,186,358,228.0
1,39,128,339,247.00000000000003
1,40,108,377,228.0
1,41,66,315,190.0
1,42,17,322,209.00000000000003
1,43,32,351,209.00000000000003
1,44,72,378,152.0
1,45,9,441,114.0
1,46,44,424,152.0
1,47,376,406,190.0
2,48,481,115,228.0
2,49,515,121,171.0
2,50,552,108,247.00000000000003
2,51,589,125,228.0
2,52,614,34,209.00000000000003
2,53,649,62,190.0
2,54,668,93,228.0
2,55,700,83,171.0
2,56,770,80,247.00000000000003
2,57,792,30,209.00000000000003
2,58,527,90,76.0
2,59,452,272,304.0
2,60,513,272,171.0
2,61,548,293,190.0
2,62,500,316,285.0
2,63,493,371,228.0
2,64,499,405,266.0
2,65,559,371,266.0
2,66,602,424,285.0
2,67,625,186,228.0
2,68,661,149,247.00000000000003
2,69,718,200,228.0
2,70,749,223,228.0
2,71,660,224,190.0
2,72,655,254,171.0
2,73,622,303,190.0
2,74,651,331,190.0
2,75,692,343,228.0
2,76,811,237,209.00000000000003
2,77,856,255,247.00000000000003
2,78,863,319,247.00000000000003
2,79,826,341,247.00000000000003
2,80,837,376,228.0
2,81,822,411,247.00000000000003
2,82,783,373,209.00000000000003
2,83,765,411,209.00000000000003
2,84,872,189,209.00000000000003
2,85,864,10,247.00000000000003
2,86,672,3,171.0
3,87,917,90,247.00000000000003
3,88,954,149,266.0
3,89,969,186,228.0
3,90,961,234,209.00000000000003
3,91,913,226,228.0
3,92,991,262,209.00000000000003
3,93,1022,297,266.0
3,94,1042,343,304.0
3,95,975,340,171.0
3,96,1012,375,228.0
3,97,1008,419,266.0
3,98,900,353,228.0
3,99,1039,441,171.0
3,100,1080,444,266.0
3,101,1113,412,228.0
3,102,1149,376,209.00000000000003
3,103,1078,331,190.0
3,104,1119,284,247.00000000000003
3,105,1123,330,209.00000000000003
3,106,1176,326,114.0
3,107,1164,321,133.0
3,108,1271,292,228.0
3,109,1257,368,228.0
3,110,1165,420,209.00000000000003
3,111,1186,426,190.0
3,112,1268,435,247.00000000000003
3,113,1301,404,171.0
3,114,1337,406,228.0
3,115,1331,441,190.0
3,116,1232,445,171.0
3,117,1337,290,190.0
3,118,1315,160,266.0
3,119,1137,240,190.0
3,120,1055,254,152.0
3,121,1026,203,171.0
3,122,1055,173,171.0
3,123,1107,91,190.0
3,124,1174,97,209.00000000000003
3,125,1170,63,190.0
3,126,1101,52,247.00000000000003
3,127,1051,76,209.00000000000003
3,128,997,43,171.0
3,129,1047,15,190.0
3,130,1116,19,114.0
3,131,1244,4,266.0
3,132,1313,54,228.0
3,133,1283,78,209.00000000000003
3,134,1278,126,209.00000000000003
3,135,1231,93,114.0
3,136,1259,166,133.0
