Time[s],Y
0,36.68400849877743
1,36.68479760862598
2,36.68603608734171
3,36.685515150604814
4,36.685827319709304
5,36.68608056089372
6,36.684876515482316
7,36.68428023765569
8,36.68491503169392
9,36.68499992456903
10,36.685448217454045
11,36.68460190188593
12,36.685597475442535
13,36.68611792646655
14,36.68611681096264
15,36.685576436780195
16,36.68601242333536
17,36.685732749563556
18,36.68661246237439
19,36.68742513889768
20,36.68716946822897
21,36.68703879305872
22,36.687732856342876
23,36.68830973107616
24,36.68987202301909
25,36.69077675897051
26,36.69154870797348
27,36.69102353731387
28,36.69083358814341
29,36.68961871661731
30,36.69043789940261
31,36.6974266436892
32,36.706263857257234
33,36.71389957363002
34,36.71986151825845
35,36.72437258431672
36,36.726991791263295
37,36.729430186246766
38,36.73121181317342
39,36.732167238623376
40,36.732549326622454
41,36.73378330097299
42,36.73366424577796
43,36.73332810237268
44,36.733886540701334
45,36.7346051872187
46,36.734637775300754
47,36.735717227531055
48,36.73642571170302
49,36.736397322769626
50,36.73633368798653
51,36.73481168015783
52,36.73460094466191
53,36.73460061706635
54,36.73464412038343
55,36.73431383587234
56,36.73392557851071
57,36.73410660979778
58,36.73487390706728
59,36.73487798924868
60,36.7337412009295
61,36.72750201043423
62,36.719326845070796
63,36.71058274259926
64,36.70374978047879
65,36.69883202339419
66,36.69531513195933
67,36.693088243914026
68,36.69113597499459
69,36.68833266856787
70,36.68522198095766
71,36.68446886706392
72,36.68247736022307
73,36.68099405305252
74,36.68148820995035
75,36.68128029392616
76,36.68026509638691
77,36.67905668555739
78,36.679344075216925
79,36.67876129155696
80,36.678282920049554
81,36.67763250350192
82,36.677374231747045
83,36.67756194174467
84,36.67799974146926
85,36.67844322296345
86,36.6784658813149
87,36.678304252318114
88,36.67734776141381
89,36.67724152856592
90,36.66869417972009
