Time[s],Y
0,31839102.982467253
1,31839103.066421438
2,31839103.811424468
3,31839103.974834073
4,31839103.90322244
5,31839103.097232763
6,31839103.826943383
7,31839103.828508303
8,31839102.227678522
9,31839101.1230125
10,31839102.77320899
11,31839103.057022516
12,31839103.831344154
13,31839103.115797557
14,31839103.79186081
15,31839103.05155803
16,31839102.889291618
17,31839102.081133656
18,31839102.773336112
19,31839102.1248555
20,31839102.930087365
21,31839103.7937028
22,31839103.209032968
23,31839104.54305285
24,31839103.11982349
25,31839102.97300339
26,31839103.814510904
27,31839103.977133807
28,31839103.887325596
29,31839102.949586727
30,31839099.888870858
31,31839084.822942857
32,31839080.02460422
33,31839077.333249323
34,31839076.793988332
35,31839075.05837407
36,31839074.830897473
37,31839074.865475703
38,31839073.990676247
39,31839073.031961784
40,31839072.962639876
41,31839072.962968595
42,31839072.96320941
43,31839072.90569444
44,31839072.011723872
45,31839071.11037643
46,31839070.924259465
47,31839070.92595169
48,31839070.92592193
49,31839070.92533139
50,31839071.0223962
51,31839071.80788326
52,31839070.997023612
53,31839070.021594018
54,31839070.06382519
55,31839070.794952046
56,31839070.87317887
57,31839069.191090714
58,31839069.87062876
59,31839070.871180102
60,31839072.846656386
61,31839088.388208486
62,31839094.286697708
63,31839096.764698643
64,31839097.79416586
65,31839098.067831848
66,31839099.73851426
67,31839099.893045485
68,31839099.904141907
69,31839100.00982375
70,31839100.838108037
71,31839100.926109035
72,31839101.013298664
73,31839101.75832632
74,31839101.15072217
75,31839101.813334126
76,31839102.062647086
77,31839102.724918664
78,31839102.142760266
79,31839102.71473347
80,31839102.11657624
81,31839101.980218362
82,31839102.716989927
83,31839102.0718135
84,31839101.107137725
85,31839100.988819342
86,31839101.741610646
87,31839101.876456536
88,31839102.769459076
89,31839102.962781403
90,31839102.752435923
