Time[s],Y
0,31843775.51493672
1,31843776.497419164
2,31843776.050421398
3,31843776.596520763
4,31843775.75984636
5,31843775.957398273
6,31843776.652751904
7,31843775.804820128
8,31843775.724841624
9,31843775.037533276
10,31843775.53212207
11,31843774.846825402
12,31843774.766639926
13,31843775.01216356
14,31843775.753792327
15,31843775.75953087
16,31843775.838445712
17,31843775.657833897
18,31843774.852747064
19,31843774.760707293
20,31843775.036096606
21,31843775.943543304
22,31843776.33266315
23,31843774.841997884
24,31843774.784998283
25,31843774.78153557
26,31843774.771778483
27,31843774.748660736
28,31843774.06661517
29,31843774.376045845
30,31843770.948460896
31,31843761.991803665
32,31843759.19610868
33,31843758.119399674
34,31843757.117347497
35,31843756.355626274
36,31843756.4941649
37,31843756.87154792
38,31843755.415045075
39,31843755.31689429
40,31843755.14668566
41,31843754.53985143
42,31843754.97929282
43,31843753.45961486
44,31843753.42331366
45,31843753.429950178
46,31843753.42995792
47,31843753.429956824
48,31843753.42995489
49,31843753.42966981
50,31843753.473650336
51,31843753.275435865
52,31843752.294381954
53,31843751.586141154
54,31843752.23741059
55,31843751.66892806
56,31843752.356997564
57,31843752.26673498
58,31843751.560518507
59,31843751.403166678
60,31843753.540089216
61,31843764.057850905
62,31843767.11566954
63,31843768.957479544
64,31843769.718860757
65,31843769.19867676
66,31843769.751960374
67,31843769.40790418
68,31843770.80052238
69,31843770.940153733
70,31843770.82875194
71,31843770.12335562
72,31843770.873282194
73,31843770.7861
74,31843770.18236888
75,31843771.8053526
76,31843771.915916957
77,31843771.796809264
78,31843770.917750556
79,31843770.940746084
80,31843770.940777425
81,31843770.941476
82,31843770.826119125
83,31843770.004296064
84,31843769.96184083
85,31843769.95583436
86,31843769.79864735
87,31843769.35390447
88,31843770.7669421
89,31843770.816989824
90,31843767.904887915
