Time[s],Y
0,31828034.906605083
1,31828024.528339382
2,31828024.056953676
3,31828022.551340193
4,31828012.163591497
5,31828024.654350217
6,31828035.96836419
7,31828034.63745892
8,31827982.752350934
9,31827951.666496977
10,31827979.250290338
11,31828006.107061792
12,31828019.594764143
13,31828017.748652868
14,31828012.597049266
15,31827993.671127055
16,31827997.69974264
17,31828003.285404295
18,31827977.71462299
19,31827993.08358667
20,31828013.416646108
21,31828027.855030015
22,31828036.544430032
23,31828035.76522949
24,31828037.357000567
25,31828017.588194244
26,31828007.650022045
27,31828010.45152319
28,31828022.203356016
29,31827988.22503293
30,31827839.47027172
31,31827227.822313786
32,31827048.193171687
33,31827001.575980775
34,31826982.953936577
35,31826971.81102426
36,31826965.17177545
37,31826957.897485163
38,31826957.51758512
39,31826945.534898534
40,31826948.456338048
41,31826945.92806892
42,31826944.943347145
43,31826939.17725873
44,31826935.267910305
45,31826936.366683513
46,31826937.993693028
47,31826933.295724303
48,31826933.23760926
49,31826930.70155335
50,31826930.302838027
51,31826929.883531075
52,31826927.351221427
53,31826927.814423963
54,31826925.057719138
55,31826927.470293168
56,31826924.123238996
57,31826924.246960413
58,31826924.157193452
59,31826928.22575532
60,31827054.560737006
61,31827753.511772435
62,31827960.166656025
63,31828004.630327567
64,31828026.31898119
65,31828042.12133819
66,31828049.44519024
67,31828057.818941996
68,31828058.014876027
69,31828065.98833494
70,31828072.674601816
71,31828073.188484352
72,31828072.737374607
73,31828067.54303149
74,31828079.32288299
75,31828088.726840626
76,31828097.057298254
77,31828093.873109106
78,31828096.86992047
79,31828090.90062717
80,31828090.87638206
81,31828101.67168116
82,31828097.22936096
83,31828064.51964639
84,31828020.877131283
85,31828035.38573086
86,31828048.31006121
87,31828035.826699812
88,31828076.611384515
89,31828090.687615383
90,31828045.603304148
