Time[s],Y
0,31846799.380906716
1,31846825.81158315
2,31846827.78253378
3,31846823.418808624
4,31846822.755954918
5,31846826.037900493
6,31846832.051835317
7,31846830.380592305
8,31846807.1297991
9,31846792.79883957
10,31846810.324876536
11,31846820.07195109
12,31846825.612315368
13,31846823.51104138
14,31846823.20174251
15,31846814.37461234
16,31846818.98122319
17,31846818.122872856
18,31846806.117849097
19,31846816.129051413
20,31846824.96000459
21,31846831.144148797
22,31846834.103922933
23,31846833.8525324
24,31846835.377497535
25,31846825.506711554
26,31846821.38731021
27,31846820.655929267
28,31846827.47493196
29,31846806.65221481
30,31846721.324812658
31,31846444.91673868
32,31846377.628099486
33,31846358.36203235
34,31846351.703444652
35,31846345.84403963
36,31846343.360518318
37,31846341.758473575
38,31846337.681727067
39,31846334.390969723
40,31846332.30250464
41,31846331.929076612
42,31846329.1949278
43,31846330.938319534
44,31846327.09188889
45,31846326.441560876
46,31846326.426804513
47,31846326.756478675
48,31846326.518584605
49,31846323.731620446
50,31846322.296354454
51,31846323.575640175
52,31846322.34279064
53,31846322.248045184
54,31846322.02134145
55,31846320.833553333
56,31846320.854066867
57,31846320.76697798
58,31846319.152579524
59,31846323.650138445
60,31846396.342522368
61,31846713.760280777
62,31846795.929820064
63,31846812.64307901
64,31846822.307821047
65,31846828.301566556
66,31846834.12607386
67,31846838.009757597
68,31846836.411634088
69,31846841.140934415
70,31846845.523525205
71,31846847.150470622
72,31846846.54303597
73,31846845.688587915
74,31846850.897036158
75,31846853.27256228
76,31846856.56492742
77,31846856.292421576
78,31846856.39023366
79,31846857.699712284
80,31846856.44660872
81,31846859.423913956
82,31846859.225325644
83,31846844.48775337
84,31846826.969935097
85,31846833.632052135
86,31846836.863261357
87,31846836.455746192
88,31846852.57412454
89,31846859.009260133
90,31846799.982296944
