Time[s],Y
0,31843823.47064937
1,31843828.71678308
2,31843829.93712925
3,31843828.689907186
4,31843826.79544689
5,31843828.828255076
6,31843834.064617
7,31843833.502473198
8,31843819.6504327
9,31843807.99262889
10,31843816.923325185
11,31843825.014802188
12,31843828.602765683
13,31843828.584850054
14,31843826.92577582
15,31843820.446109187
16,31843822.27830553
17,31843824.2737741
18,31843815.390763793
19,31843821.098511275
20,31843826.209147654
21,31843830.31600854
22,31843833.904188484
23,31843833.092008047
24,31843834.244934782
25,31843828.41553363
26,31843826.46038935
27,31843824.906900074
28,31843829.900792815
29,31843819.607106462
30,31843778.4564322
31,31843596.188729048
32,31843541.339095756
33,31843529.2287774
34,31843523.610432636
35,31843520.300965052
36,31843518.55871038
37,31843515.35305124
38,31843514.273240596
39,31843513.546619084
40,31843513.362627227
41,31843510.813684307
42,31843510.715205625
43,31843510.729409646
44,31843507.41010969
45,31843508.036850262
46,31843507.94257276
47,31843506.97420168
48,31843507.110061854
49,31843507.02550168
50,31843503.94552641
51,31843505.454825092
52,31843505.388265364
53,31843504.612069167
54,31843504.463123273
55,31843504.45639174
56,31843505.668077484
57,31843504.589600984
58,31843504.436477024
59,31843505.494512513
60,31843538.586902253
61,31843742.26836768
62,31843811.59412834
63,31843823.793223053
64,31843828.551111117
65,31843832.076659657
66,31843834.43054805
67,31843838.346190326
68,31843837.36953486
69,31843839.399848893
70,31843842.279059816
71,31843842.811608303
72,31843842.857465398
73,31843843.01572842
74,31843844.8593932
75,31843848.224858843
76,31843849.007334083
77,31843849.668420892
78,31843846.921854123
79,31843848.203534845
80,31843846.80236352
81,31843849.981450096
82,31843850.099029407
83,31843840.08555613
84,31843828.10441931
85,31843831.863575492
86,31843835.819144342
87,31843834.273743223
88,31843843.668472443
89,31843848.210356645
90,31843896.88314867
