Time[s],Y
0,31838469.394467715
1,31838559.892650336
2,31838568.132816806
3,31838559.848700464
4,31838547.241388578
5,31838561.70644767
6,31838592.632395804
7,31838579.420725707
8,31838465.15125312
9,31838409.614917465
10,31838483.28609315
11,31838535.557357505
12,31838561.425960626
13,31838553.11964453
14,31838540.675721146
15,31838499.699118786
16,31838516.847440336
17,31838518.780850764
18,31838460.890709095
19,31838516.392517332
20,31838542.003758088
21,31838570.282897644
22,31838581.962148964
23,31838588.756249834
24,31838589.096868362
25,31838539.99030165
26,31838524.565757424
27,31838531.330428403
28,31838555.05399969
29,31838467.31053203
30,31838094.942511987
31,31836888.66599735
32,31836599.55905988
33,31836540.586928237
34,31836513.94804836
35,31836493.12973856
36,31836482.565509304
37,31836470.52027548
38,31836467.309386984
39,31836455.224716395
40,31836465.590276293
41,31836455.289919484
42,31836443.172831673
43,31836450.873986125
44,31836442.8413979
45,31836437.36233538
46,31836443.792821765
47,31836438.13313088
48,31836437.493376683
49,31836430.312016368
50,31836431.486671943
51,31836431.436445978
52,31836430.694392186
53,31836426.02306336
54,31836432.043242194
55,31836425.32044734
56,31836425.532571796
57,31836425.556145877
58,31836425.336530663
59,31836443.648326572
60,31836760.931628842
61,31838169.553887896
62,31838508.902702186
63,31838569.171481602
64,31838603.28577728
65,31838617.804232895
66,31838637.679727953
67,31838652.010256913
68,31838641.67468343
69,31838665.125649557
70,31838669.718669638
71,31838671.55160932
72,31838671.38758312
73,31838667.639562063
74,31838687.445692006
75,31838701.55028505
76,31838706.201058447
77,31838706.855077963
78,31838706.770543475
79,31838712.62393599
80,31838699.984018277
81,31838714.557896033
82,31838713.497498337
83,31838629.02068584
84,31838561.78821234
85,31838591.95051539
86,31838606.343999915
87,31838606.5199227
88,31838677.142483834
89,31838712.567465674
90,31838522.312155366
