Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,10,319,50
1,12,246,30
1,12,386,60
1,14,295,40
1,14,306,20
1,16,230,40
1,19,208,30
1,22,117,60
1,24,152,60
1,27,325,50
1,28,73,80
1,30,231,60
1,31,186,60
1,31,350,90
1,45,159,20
1,48,114,50
1,51,371,70
1,56,100,70
1,56,287,50
1,56,321,70
1,62,354,100
1,68,9,150
1,69,61,90
1,77,247,90
1,80,213,40
1,81,37,30
1,81,92,50
1,82,145,90
1,90,126,30
1,92,229,40
1,95,350,50
1,95,396,30
1,100,39,30
1,104,67,50
1,104,124,50
1,108,158,40
1,109,197,50
1,110,324,50
1,110,373,30
1,114,83,60
1,115,43,40
1,124,346,80
1,125,181,20
1,128,14,50
1,134,237,50
1,135,177,20
1,138,93,70
1,141,159,40
1,142,67,30
1,143,254,40
1,144,126,30
1,145,373,30
1,147,329,50
1,151,277,60
1,156,31,90
1,156,297,50
1,161,212,50
1,171,381,30
1,179,124,60
1,179,397,40
1,182,316,60
1,188,242,80
1,190,50,40
1,191,155,90
1,196,121,30
1,197,93,120
1,197,195,60
1,198,338,30
1,200,260,60
1,200,372,40
1,201,234,40
1,221,36,70
1,223,52,10
1,225,106,20
1,225,186,20
1,227,152,50
1,227,201,50
1,227,278,70
1,234,42,30
1,234,124,110
1,239,321,80
1,245,334,40
1,248,271,70
1,252,226,60
1,254,141,50
1,255,215,50
1,258,39,30
1,260,63,70
1,261,127,30
1,263,189,150
1,270,297,60
1,275,225,30
1,282,192,50
1,284,328,50
1,286,131,70
1,287,252,90
1,289,358,60
1,303,138,50
1,307,82,40
1,308,123,30
1,308,159,50
1,315,173,40
1,315,365,60
1,316,192,40
1,318,36,60
1,318,301,50
1,319,62,60
1,321,203,60
1,323,147,30
1,341,128,50
1,348,340,20
1,350,266,40
1,351,215,60
1,353,199,50
1,354,13,30
1,356,174,80
1,363,310,70
1,364,35,60
1,368,160,60
1,368,377,70
1,369,285,20
1,369,296,30
1,372,246,30
1,372,277,20
1,375,347,50
1,381,257,40
1,385,278,40
1,390,347,40
1,390,387,80
2,408,227,30
2,409,298,40
2,410,125,30
2,411,343,70
2,414,37,70
2,416,52,30
2,420,146,70
2,420,218,20
2,420,274,40
2,427,391,30
2,434,36,30
2,445,181,40
2,447,158,40
2,449,215,20
2,450,239,50
2,455,69,40
2,456,186,30
2,456,227,10
2,457,287,80
2,458,351,60
2,459,273,20
2,461,174,20
2,461,335,70
2,463,210,20
2,463,221,20
2,473,386,20
2,481,285,50
2,483,151,50
2,486,39,90
2,486,391,20
2,487,116,70
2,488,94,20
2,489,78,60
2,494,211,50
2,498,315,90
2,498,353,170
2,504,4,140
2,505,389,60
2,511,266,150
2,529,157,130
2,535,197,60
2,537,60,30
2,537,111,60
2,540,284,40
2,541,247,60
2,543,332,40
2,548,364,70
2,564,29,80
2,567,98,80
2,568,332,50
2,569,165,70
2,571,5,20
2,573,58,60
2,582,383,70
2,583,46,60
2,586,62,40
2,592,126,40
2,594,142,50
2,597,273,30
2,604,298,80
2,609,179,110
2,610,125,30
2,610,362,30
2,620,147,40
2,622,8,60
2,625,23,40
2,625,277,70
2,627,324,50
2,629,79,110
2,629,356,70
2,634,168,90
2,635,27,20
2,635,239,40
2,636,297,40
2,645,182,40
2,647,281,40
2,653,330,60
2,655,207,50
2,660,147,50
2,663,381,40
2,664,41,50
2,665,243,40
2,668,124,50
2,669,144,30
2,669,393,50
2,676,119,40
2,677,295,100
2,682,138,50
2,686,11,50
2,690,209,90
2,695,74,110
2,705,209,50
2,709,108,90
2,711,128,40
2,714,59,50
2,714,207,30
2,714,372,90
2,715,251,30
2,717,153,40
2,719,237,40
2,719,273,30
2,727,226,20
2,733,249,70
2,734,368,50
2,735,28,60
2,737,275,40
2,737,345,60
2,742,109,80
2,743,210,50
2,746,61,40
2,746,384,40
2,754,313,50
2,758,10,80
2,763,136,50
2,767,269,150
2,771,353,110
2,774,224,50
2,775,43,50
2,778,75,50
2,778,131,40
2,784,37,70
2,786,224,50
2,789,290,70
2,791,67,80
2,791,393,40
2,793,177,50
2,796,325,70
2,797,373,60
3,804,192,30
3,805,163,50
3,808,391,50
3,809,241,50
3,816,366,50
3,817,347,40
3,822,143,40
3,824,86,50
3,824,115,40
3,824,128,40
3,825,24,70
3,826,161,50
3,827,387,40
3,829,209,50
3,830,172,50
3,830,202,40
3,831,321,70
3,833,235,60
3,844,183,30
3,847,229,20
3,848,48,40
3,856,102,60
3,859,62,30
3,859,374,40
3,861,215,40
3,864,136,30
3,873,283,130
3,874,341,150
3,875,113,50
3,875,278,40
3,876,142,60
3,877,32,40
3,882,368,50
3,884,65,60
3,884,393,70
3,889,247,60
3,903,70,50
3,907,205,20
3,911,184,80
3,913,227,30
3,917,61,50
3,917,313,60
3,918,273,40
3,921,73,30
3,922,115,60
3,923,380,50
3,932,49,70
3,938,148,60
3,943,225,80
3,944,384,40
3,946,314,30
3,949,267,40
3,951,124,20
3,954,138,110
3,954,383,40
3,955,38,50
3,959,3,90
3,966,113,40
3,968,321,70
3,969,368,50
3,971,84,80
3,978,301,40
3,995,83,100
3,995,264,80
3,997,247,40
3,998,117,50
3,998,324,30
3,1000,9,30
3,1000,24,50
3,1001,153,30
3,1005,382,50
3,1013,293,30
3,1015,215,40
3,1019,315,40
3,1021,362,20
3,1025,213,30
3,1033,77,20
3,1034,138,50
3,1039,127,40
3,1039,210,30
3,1041,267,150
3,1051,317,70
3,1054,30,60
3,1054,178,80
3,1055,160,40
3,1056,394,70
3,1058,93,50
3,1059,10,20
3,1059,192,30
3,1060,361,40
3,1063,344,20
3,1079,255,70
3,1084,205,30
3,1085,378,30
3,1087,27,80
3,1094,121,80
3,1095,169,20
3,1096,144,50
3,1099,155,50
3,1103,90,100
3,1105,170,40
3,1106,181,70
3,1114,294,60
3,1119,272,50
3,1121,383,80
3,1122,235,50
3,1130,57,60
3,1130,114,40
3,1134,364,20
3,1135,148,40
3,1135,284,60
3,1136,272,30
3,1138,374,60
3,1140,170,60
3,1140,188,90
3,1142,27,30
3,1144,102,70
3,1145,347,60
3,1148,248,60
3,1153,135,40
3,1154,64,60
3,1166,76,50
3,1168,309,30
3,1169,158,100
3,1172,18,70
3,1173,206,50
3,1173,288,40
3,1174,352,40
3,1177,330,60
3,1178,131,30
3,1181,136,20
3,1181,366,60
3,1182,238,70
3,1183,41,40
3,1183,270,20
3,1184,91,120
3,1189,125,30
3,1192,254,30
3,1192,305,40
4,6,438,120
4,8,573,30
4,12,742,50
4,16,502,110
4,16,576,40
4,19,470,60
4,19,636,60
4,22,408,60
4,22,730,70
4,23,667,60
4,24,553,20
4,28,526,40
4,29,445,40
4,36,608,20
4,52,671,30
4,53,760,50
4,54,501,80
4,58,538,170
4,62,596,60
4,65,463,70
4,69,641,60
4,70,406,80
4,70,788,60
4,71,703,160
4,74,575,60
4,82,465,50
4,83,744,60
4,92,429,30
4,101,647,50
4,104,661,70
4,105,609,140
4,106,493,40
4,110,581,50
4,111,459,80
4,114,535,50
4,118,596,40
4,121,690,60
4,122,798,60
4,130,731,100
4,138,421,60
4,139,603,80
4,140,709,60
4,141,526,40
4,141,548,40
4,142,492,30
4,143,629,80
4,143,765,80
4,146,433,20
4,147,504,50
4,152,724,60
4,153,564,50
4,158,691,90
4,165,563,50
4,166,645,30
4,170,661,40
4,177,522,40
4,178,571,40
4,184,428,70
4,189,660,70
4,190,753,110
4,192,493,60
4,192,578,40
4,196,617,60
4,201,712,60
4,201,768,40
4,202,448,90
4,202,517,60
4,202,537,40
4,202,681,30
4,210,416,30
4,214,635,20
4,223,679,40
4,226,499,60
4,227,597,60
4,228,483,40
4,229,741,60
4,232,464,50
4,234,553,90
4,238,646,30
4,245,524,90
4,254,794,30
4,262,488,40
4,263,570,60
4,265,612,130
4,265,788,40
4,270,692,60
4,280,661,30
4,281,434,120
4,284,456,40
4,284,491,50
4,284,681,30
4,287,547,50
4,287,670,20
4,288,600,70
4,288,785,80
4,289,411,80
4,297,718,120
4,298,481,20
4,309,767,60
4,312,534,90
4,312,603,50
4,313,668,30
4,314,418,80
4,317,577,40
4,318,728,60
4,322,493,80
4,324,691,60
4,332,469,50
4,336,732,50
4,347,588,60
4,348,754,60
4,351,610,80
4,353,531,60
4,353,782,100
4,354,653,20
4,355,572,70
4,357,483,30
4,358,729,20
4,360,664,30
4,361,687,100
4,365,438,80
4,368,408,40
4,369,759,70
4,371,729,40
4,373,630,50
4,378,605,50
4,381,585,50
4,383,507,60
4,388,700,50
4,389,768,70
4,395,618,80
5,404,545,60
5,409,567,70
5,411,749,20
5,415,466,60
5,421,593,170
5,423,679,30
5,431,575,40
5,431,641,40
5,434,733,40
5,436,747,40
5,437,773,110
5,440,655,50
5,448,723,60
5,449,477,30
5,449,685,120
5,450,541,20
5,450,583,60
5,452,628,40
5,453,463,50
5,456,408,30
5,457,499,30
5,458,548,60
5,462,787,20
5,463,405,30
5,465,787,20
5,467,609,30
5,472,701,60
5,474,419,40
5,474,498,30
5,480,470,20
5,481,457,60
5,481,716,40
5,482,442,20
5,482,508,40
5,485,630,40
5,485,691,50
5,488,583,40
5,488,615,60
5,489,748,40
5,503,782,30
5,504,751,50
5,506,519,30
5,507,641,40
5,510,486,50
5,510,572,40
5,512,442,120
5,515,600,110
5,515,656,40
5,521,690,40
5,526,523,20
5,529,776,30
5,531,759,40
5,539,417,20
5,539,493,50
5,539,547,70
5,539,585,50
5,539,610,30
5,540,750,60
5,543,460,30
5,544,722,50
5,548,690,60
5,550,441,20
5,556,420,20
5,556,526,20
5,557,488,40
5,568,425,60
5,568,713,50
5,569,621,80
5,570,671,30
5,572,772,80
5,573,590,70
5,573,685,40
5,579,471,30
5,585,537,40
5,587,556,90
5,589,655,50
5,589,676,30
5,592,614,50
5,595,443,30
5,596,426,30
5,598,659,40
5,602,697,150
5,603,728,50
5,604,571,40
5,605,526,110
5,607,782,60
5,617,556,60
5,618,490,60
5,625,671,60
5,628,415,80
5,628,595,50
5,628,714,60
5,631,444,70
5,633,571,50
5,648,519,20
5,653,496,40
5,654,421,60
5,655,682,170
5,657,547,50
5,657,587,60
5,657,795,110
5,658,718,50
5,659,642,40
5,668,489,80
5,680,615,150
5,682,649,40
5,689,740,40
5,693,433,30
5,694,754,60
5,701,645,40
5,703,431,40
5,704,556,40
5,704,578,50
5,705,469,40
5,707,404,60
5,709,480,30
5,711,645,40
5,711,783,40
5,712,757,40
5,713,457,80
5,717,615,80
5,721,497,90
5,736,431,60
5,736,551,30
5,739,537,30
5,740,588,30
5,740,637,30
5,741,764,50
5,742,461,40
5,742,561,40
5,742,672,40
5,743,481,60
5,746,493,60
5,746,719,50
